BookingID,ArrivalYear,ArrivalMonth,ArrivalWeekNumber,ArrivalDayOfMonth,ArrivalHour,WeekendStays,WeekdayStays,Adults,Children,Babies,FirstTimeGuest,AffiliatedCustomer,PreviousReservations,PreviousStays,PreviousCancellations,DaysUntilConfirmation,OnlineReservation,BookingChanges,BookingToArrivalDays,ParkingSpacesBooked,SpecialRequests,PartOfGroup,CompanyReservation,OrderedMealsPerDay,FloorReserved,FloorAssigned,DailyRateEuros,DailyRateUSD,%PaidinAdvance,CountryofOriginAvgIncomeEuros (Year-2),CountryofOriginAvgIncomeEuros (Year-1),CountryofOriginHDI (Year-1),Canceled
37486,2016,5,20,9,20.25,1,2,2,0.0,0,1,0,0,0,0,0,1,0,89,0,0,0,1,1,6,3,75.0,74.25,0.0,40141.59,40833.24,0.898,0
22581,2016,11,47,17,23.75,0,3,2,0.0,0,1,0,0,0,0,0,1,0,30,0,1,0,1,1,6,6,76.08,75.3192,0.0,47011.55,47683.79,0.933,0
37057,2016,6,26,19,17.5,2,2,3,0.0,0,1,0,0,0,0,0,1,0,55,0,2,0,1,1,3,3,114.0,112.86,0.0,28742.44,29668.86,0.842,0
11096,2016,6,26,24,19.5,0,2,1,0.0,0,1,0,0,0,0,0,1,0,3,0,0,0,1,1,6,0,95.0,94.05,0.0,14659.54,14922.14,0.78,0
13361,2016,5,23,29,15.5,2,1,2,0.0,0,1,0,0,0,0,0,1,0,33,0,0,0,1,1,6,6,85.5,84.645,0.0,28742.44,29668.86,0.842,0
12585,2016,8,32,6,23.75,1,1,3,0.0,0,1,0,0,0,0,0,1,0,196,0,0,0,1,1,6,6,128.7,127.41299999999998,0.0,41259.0,42509.89,0.918,1
29982,2016,8,34,15,15.75,1,1,2,0.0,0,1,0,0,0,0,0,1,0,35,0,1,0,1,1,6,3,135.9,134.541,0.0,44929.69,46213.27,0.913,0
26865,2016,7,31,26,22.5,0,1,2,0.0,0,1,0,0,0,0,0,1,1,156,0,1,0,1,1,6,6,105.3,104.247,0.0,34212.94,35436.81,0.901,1
39458,2016,8,36,29,18.0,1,3,2,0.0,0,1,0,0,0,0,0,1,0,125,0,0,0,1,1,6,5,89.75,88.8525,0.0,47011.55,47683.79,0.933,0
33191,2016,12,50,6,21.5,0,3,2,0.0,0,1,0,0,0,0,0,1,0,49,0,1,0,1,1,3,3,75.05,74.2995,0.0,41757.4,42535.48,0.915,0
30521,2016,8,36,28,16.75,2,4,2,0.0,0,1,0,0,0,0,0,1,0,28,0,1,0,1,1,6,6,115.37,114.2163,0.0,48799.72,49879.27,0.903,1
15647,2016,5,21,17,22.0,0,3,2,0.0,0,1,0,0,0,0,0,1,1,124,0,2,0,1,1,6,1,105.3,104.247,0.0,40141.59,40833.24,0.898,0
12129,2016,4,17,20,16.0,0,2,1,0.0,0,1,0,0,0,0,0,1,0,33,0,1,0,1,1,6,3,81.09,80.2791,0.0,28742.44,29668.86,0.842,0
29629,2016,2,6,3,21.0,0,3,2,1.0,0,1,0,0,0,0,0,1,0,21,0,2,0,1,0,6,6,59.75,59.152499999999996,0.0,40141.59,40833.24,0.898,0
39834,2016,6,26,23,20.75,0,1,1,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,6,6,97.0,96.03,0.0,41259.0,42509.89,0.918,0
27533,2016,11,46,7,14.5,1,3,2,0.0,0,1,0,0,0,0,0,1,0,39,0,0,0,1,1,6,6,147.6,146.124,0.0,28742.44,29668.86,0.842,1
31619,2016,9,37,5,19.75,1,3,2,1.0,0,1,0,0,0,0,0,1,0,203,0,1,0,1,1,6,6,102.08,101.0592,0.0,33525.74,34912.48,0.885,0
38712,2016,7,31,24,20.0,2,3,2,0.0,0,1,0,0,0,0,0,1,0,135,0,0,0,1,1,6,6,99.45,98.4555,0.0,20008.32,20551.83,0.822,1
33252,2016,12,53,26,22.25,2,5,2,1.0,0,1,0,0,0,0,0,1,0,162,0,0,0,1,1,6,6,158.56,156.9744,0.0,16358.39,15813.86,0.757,1
32056,2016,10,44,29,21.5,2,2,1,0.0,0,1,0,0,0,0,0,1,0,21,0,1,0,1,0,6,6,109.0,107.91,0.0,55032.96,56803.47,0.92,0
15535,2016,8,34,18,22.5,0,3,1,0.0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,3,3,178.33,176.54670000000002,0.0,47901.45,49058.5,0.926,0
15945,2016,2,6,5,21.75,1,2,1,0.0,0,1,0,0,0,0,0,1,0,12,0,0,0,1,1,6,6,85.0,84.15,0.0,66444.0,70212.09,0.86,1
19712,2016,9,39,22,19.25,1,3,2,0.0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,6,6,176.0,174.24,0.0,28742.44,29668.86,0.842,0
19485,2016,4,15,5,23.0,0,1,2,0.0,0,0,0,6,3,3,0,0,1,2,0,1,0,1,1,6,6,45.0,44.55,0.0,28742.44,29668.86,0.842,0
12577,2016,9,38,11,21.0,2,0,2,0.0,0,1,0,0,0,0,0,1,0,19,0,0,0,1,1,6,6,87.2,86.328,0.0,34212.94,35436.81,0.901,0
14560,2016,2,7,12,14.75,1,2,2,0.0,0,0,0,1,0,1,0,1,0,11,0,0,0,1,1,3,3,93.8,92.862,0.0,33525.74,34912.48,0.885,0
27616,2016,4,16,11,14.25,1,3,2,0.0,0,1,0,0,0,0,0,1,0,67,0,0,0,1,0,6,6,89.25,88.3575,0.0,41757.4,42535.48,0.915,1
33881,2016,9,40,26,21.25,1,2,2,0.0,0,1,0,0,0,0,0,1,0,96,0,0,0,1,1,6,6,135.9,134.541,0.0,40141.59,40833.24,0.898,1
24328,2016,3,13,21,21.0,1,2,2,0.0,0,1,0,0,0,0,0,1,0,46,0,0,0,1,1,6,3,85.0,84.15,0.0,28742.44,29668.86,0.842,1
26570,2016,9,39,22,18.0,0,1,2,0.0,0,1,0,0,0,0,0,1,0,9,0,1,0,1,0,6,6,149.0,147.51,0.0,22786.66,22688.01,0.84,0
35619,2016,2,8,15,23.25,1,4,2,0.0,0,1,0,0,0,0,0,1,0,39,0,1,0,1,1,3,3,98.1,97.119,0.0,47045.65,48975.0,0.929,0
35763,2016,10,41,2,20.5,2,3,3,0.0,0,1,0,0,0,0,0,1,0,127,0,1,0,1,1,1,1,146.92,145.4508,0.0,46880.22,46276.15,0.936,0
14361,2016,7,28,3,17.25,2,2,2,0.0,0,1,0,0,0,0,0,1,0,32,0,1,0,1,1,6,6,135.9,134.541,0.0,48799.72,49879.27,0.903,0
16161,2016,10,43,16,20.25,2,3,3,0.0,0,1,0,0,0,0,0,1,0,119,0,2,0,1,1,3,3,151.2,149.688,0.0,47011.55,47683.79,0.933,0
27454,2016,10,43,22,21.25,2,2,2,0.0,0,1,0,0,0,0,0,1,0,244,0,2,0,1,1,6,6,90.95,90.04050000000001,0.0,40141.59,40833.24,0.898,0
13887,2016,8,34,20,20.75,0,1,2,0.0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,6,6,159.0,157.41,0.0,40141.59,40833.24,0.898,0
35216,2016,5,19,4,21.75,0,3,2,0.0,0,1,0,0,0,0,0,0,0,103,0,0,0,1,1,6,6,95.0,94.05,0.0,28742.44,29668.86,0.842,1
30375,2016,6,23,4,14.0,1,1,3,0.0,0,1,0,0,0,0,0,1,0,41,0,0,0,1,1,3,3,150.3,148.797,0.0,40141.59,40833.24,0.898,1
32015,2016,12,52,20,20.25,0,1,2,0.0,0,1,0,0,0,0,0,1,0,126,0,1,0,1,0,6,6,79.2,78.408,0.0,16358.39,15813.86,0.757,0
37374,2016,1,4,17,23.5,2,5,2,0.0,0,1,0,0,0,0,0,1,0,10,1,2,0,1,0,6,6,78.5,77.715,0.0,49233.22,50302.07,0.926,0
29041,2016,4,17,21,14.25,0,3,2,0.0,0,1,0,0,0,0,0,1,2,8,0,0,0,1,1,3,3,146.0,144.54,0.0,36194.87,36909.33,0.876,0
39659,2016,5,20,13,19.0,0,1,1,0.0,0,1,0,0,0,0,0,1,0,37,0,0,0,1,0,6,6,116.1,114.939,0.0,25612.26,26856.04,0.855,1
30804,2016,6,26,19,19.0,2,1,2,0.0,0,1,0,0,0,0,0,1,0,33,0,2,0,1,1,3,3,122.4,121.176,0.0,49233.22,50302.07,0.926,0
14048,2016,5,19,3,18.25,0,4,2,2.0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,221.0,218.79,0.0,40141.59,40833.24,0.898,0
12233,2016,10,44,24,15.75,1,2,1,0.0,0,1,0,0,0,0,0,0,0,241,0,0,0,1,1,2,2,106.0,104.94,1.0,28742.44,29668.86,0.842,1
10899,2016,9,40,27,14.75,0,3,2,0.0,0,1,0,0,0,0,0,1,0,96,0,1,0,1,1,6,6,122.31,121.0869,0.0,13446.4,14455.0,0.743,1
15180,2016,5,23,29,22.0,2,2,2,0.0,0,1,0,0,0,0,0,1,0,20,0,1,0,1,1,6,6,90.86,89.95139999999999,0.0,41259.0,42509.89,0.918,0
25685,2016,8,36,28,19.75,2,0,3,0.0,0,1,0,0,0,0,0,1,0,37,0,0,0,1,1,6,6,111.6,110.484,0.0,28742.44,29668.86,0.842,0
35643,2016,5,22,24,16.5,0,2,2,0.0,0,1,0,0,0,0,0,1,0,30,0,1,0,1,0,6,6,98.1,97.119,0.0,61902.13,63938.99,0.942,1
16076,2016,11,45,2,16.25,0,1,1,0.0,0,1,0,0,0,0,0,0,0,2,0,1,0,1,1,6,6,140.0,138.6,0.0,47045.65,48975.0,0.929,1
29919,2016,10,41,3,20.5,1,2,2,0.0,0,1,0,0,0,0,0,1,0,12,0,0,0,1,1,6,6,85.0,84.15,0.0,28742.44,29668.86,0.842,0
17124,2016,12,53,30,22.0,0,1,1,0.0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,6,6,130.0,128.7,0.0,41259.0,42509.89,0.918,0
15767,2016,3,13,23,19.25,0,1,2,0.0,0,1,0,0,0,0,0,1,0,49,1,0,0,1,1,6,6,110.0,108.9,0.0,55032.96,56803.47,0.92,0
18105,2016,3,14,30,18.5,0,1,1,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,6,6,89.0,88.11,0.0,28742.44,29668.86,0.842,0
35274,2016,7,31,30,22.25,1,1,3,0.0,0,1,0,0,0,0,0,1,0,12,0,0,0,1,1,2,2,188.95,187.0605,0.0,49233.22,50302.07,0.926,0
35214,2016,8,35,21,19.75,3,5,3,0.0,0,1,0,0,0,0,0,1,0,122,1,0,0,1,1,6,6,105.9,104.84100000000001,0.0,33525.74,34912.48,0.885,0
27731,2016,8,34,14,19.75,2,1,2,0.0,0,1,0,0,0,0,0,1,0,9,1,1,0,1,1,6,6,125.27,124.01729999999999,0.0,44929.69,46213.27,0.913,0
38817,2016,6,24,7,20.5,2,7,2,0.0,0,1,0,0,0,0,0,1,0,18,0,0,0,1,1,3,3,141.56,140.1444,0.0,16358.39,15813.86,0.757,1
32156,2016,8,32,5,21.25,0,1,1,1.0,0,1,0,0,0,0,0,1,0,147,0,0,0,1,1,6,6,78.1,77.31899999999999,0.0,41259.0,42509.89,0.918,0
23028,2016,11,46,12,15.5,0,1,2,0.0,0,1,0,0,0,0,0,1,2,100,0,1,0,1,0,6,6,79.2,78.408,0.0,40141.59,40833.24,0.898,0
29746,2016,8,32,6,19.0,2,5,2,0.0,0,1,0,0,0,0,0,1,0,181,0,1,0,1,1,6,6,72.75,72.0225,0.0,36194.87,36909.33,0.876,0
20902,2016,3,11,7,14.5,1,3,1,0.0,0,1,0,0,0,0,0,1,0,93,0,0,0,1,1,6,6,54.24,53.6976,0.0,61902.13,63938.99,0.942,0
26774,2016,2,10,29,19.75,1,1,1,0.0,0,1,0,0,0,0,0,0,0,7,0,0,0,1,1,6,6,66.0,65.34,0.0,28742.44,29668.86,0.842,0
22083,2016,11,46,9,14.75,0,3,2,0.0,0,1,0,0,0,0,0,1,0,52,0,1,0,1,0,6,6,127.37,126.0963,0.0,13446.4,14455.0,0.743,1
17457,2016,12,50,5,14.75,1,1,2,0.0,0,1,0,0,0,0,0,1,1,98,0,3,0,1,1,6,5,93.6,92.66399999999999,0.0,36194.87,36909.33,0.876,0
20883,2016,7,30,22,16.75,2,6,2,0.0,0,1,0,0,0,0,0,1,0,171,0,0,0,1,0,6,6,63.75,63.1125,0.0,28742.44,29668.86,0.842,1
33119,2016,4,17,19,23.5,0,4,2,0.0,0,1,0,0,0,0,0,1,0,85,0,0,0,1,1,3,3,124.53,123.2847,0.0,48799.72,49879.27,0.903,1
10688,2016,5,20,10,21.25,0,1,1,0.0,0,1,0,0,0,0,0,1,0,14,0,0,0,1,1,6,6,101.0,99.99,0.0,28742.44,29668.86,0.842,0
38429,2016,12,53,29,14.0,0,3,2,1.0,0,1,0,0,0,0,0,1,0,151,0,1,0,1,1,6,6,143.28,141.8472,0.0,33525.74,34912.48,0.885,1
12911,2016,9,38,15,21.25,2,3,2,0.0,0,1,0,0,0,0,0,1,4,88,0,1,0,1,1,3,3,149.4,147.906,0.0,55032.96,56803.47,0.92,0
16596,2016,12,53,28,15.0,0,3,2,1.0,0,1,0,0,0,0,0,1,2,119,0,1,0,1,2,2,2,202.33,200.3067,0.0,61902.13,63938.99,0.942,0
27611,2016,7,31,24,16.75,2,0,1,0.0,0,1,0,0,0,0,0,1,1,80,0,1,0,1,0,6,6,94.5,93.55499999999999,0.0,40141.59,40833.24,0.898,0
20231,2016,7,31,26,19.75,1,5,2,0.0,0,1,0,0,0,0,0,1,0,89,0,1,0,1,1,3,3,121.8,120.582,0.0,40141.59,40833.24,0.898,0
30609,2016,11,46,12,16.5,2,1,2,0.0,0,1,0,0,0,0,0,1,0,66,0,1,0,1,1,6,6,105.33,104.27669999999999,0.0,47045.65,48975.0,0.929,1
15971,2016,4,18,30,23.5,2,5,2,0.0,0,1,0,0,0,0,0,1,0,139,0,0,0,1,1,2,2,104.21,103.16789999999999,0.0,41757.4,42535.48,0.915,0
24483,2016,8,32,6,22.5,2,1,2,1.0,0,1,0,0,0,0,0,1,0,126,0,0,0,1,1,6,6,130.5,129.195,0.0,13446.4,14455.0,0.743,1
39196,2016,4,17,17,16.5,2,2,2,0.0,0,1,1,0,0,0,0,1,0,160,0,1,0,1,1,6,6,107.0,105.92999999999999,0.0,28742.44,29668.86,0.842,1
39840,2016,12,50,8,17.25,0,3,2,2.0,0,1,0,0,0,0,0,1,0,84,0,1,0,1,2,1,1,231.0,228.69,0.0,28742.44,29668.86,0.842,1
19919,2016,4,18,28,19.0,2,4,2,0.0,0,1,0,0,0,0,0,1,0,104,0,0,0,1,1,6,6,80.75,79.9425,0.0,47011.55,47683.79,0.933,0
34771,2016,9,39,18,22.0,2,1,2,0.0,0,1,0,0,0,0,0,1,0,102,0,0,0,1,1,6,6,80.75,79.9425,0.0,41259.0,42509.89,0.918,0
35674,2016,4,16,10,21.25,2,2,2,0.0,0,1,0,0,0,0,0,1,1,76,0,1,0,1,1,6,6,90.95,90.04050000000001,0.0,41259.0,42509.89,0.918,0
20044,2016,8,32,3,23.75,2,5,2,0.0,0,1,0,0,0,0,0,1,0,180,0,0,0,1,1,3,3,112.2,111.078,0.0,28742.44,29668.86,0.842,1
19098,2016,9,37,4,22.0,2,5,2,0.0,0,1,0,0,0,0,0,1,0,64,0,0,0,1,1,3,3,131.14,129.8286,0.0,34212.94,35436.81,0.901,1
12304,2016,7,28,5,21.25,0,1,2,0.0,0,1,0,0,0,0,0,1,0,20,1,1,0,1,1,6,6,160.0,158.4,0.0,28742.44,29668.86,0.842,0
16621,2016,12,52,19,20.5,1,3,1,0.0,0,0,0,8,7,1,0,0,0,0,0,1,0,1,1,6,6,67.0,66.33,0.0,28742.44,29668.86,0.842,0
24994,2016,12,52,24,23.25,2,2,2,0.0,0,1,0,0,0,0,0,1,0,54,0,1,0,1,1,6,6,88.4,87.516,0.0,47011.55,47683.79,0.933,1
17362,2016,3,13,25,15.5,1,2,2,0.0,0,1,0,0,0,0,0,1,1,2,1,0,0,1,1,6,6,164.67,163.02329999999998,0.0,33525.74,34912.48,0.885,0
31350,2016,3,12,14,22.25,1,4,2,0.0,0,1,0,0,0,0,0,1,0,19,0,1,0,1,1,6,6,91.0,90.09,0.0,40141.59,40833.24,0.898,0
11132,2016,6,25,13,23.25,1,2,2,1.0,0,1,0,0,0,0,0,1,0,16,0,0,0,1,1,6,6,132.33,131.00670000000002,0.0,49233.22,50302.07,0.926,1
17730,2016,4,16,16,19.25,2,2,2,0.0,0,1,0,0,0,0,0,1,0,108,0,0,0,1,1,5,5,75.76,75.00240000000001,0.0,40141.59,40833.24,0.898,0
30097,2016,9,40,29,18.75,0,1,1,0.0,0,1,0,0,0,0,0,1,0,10,0,0,0,1,1,6,6,169.0,167.31,0.0,44929.69,46213.27,0.913,1
27395,2016,9,40,29,23.25,0,1,3,0.0,0,1,0,0,0,0,0,1,1,220,0,2,0,1,1,6,6,105.4,104.346,0.0,51067.98,69056.05,0.929,0
22322,2016,10,43,20,20.5,0,3,4,0.0,0,1,0,0,0,0,0,1,1,86,0,1,0,1,1,0,0,192.86,190.93140000000002,0.0,61902.13,63938.99,0.942,0
21959,2016,9,38,16,18.0,1,2,2,1.0,0,1,0,0,0,0,0,1,0,117,0,1,0,1,1,6,6,145.8,144.342,0.0,36194.87,36909.33,0.876,1
19644,2016,5,20,8,18.0,1,0,2,0.0,0,1,0,0,0,0,0,0,0,48,0,0,0,1,1,2,6,93.0,92.07,0.0,28742.44,29668.86,0.842,0
12093,2016,4,18,24,19.0,2,2,2,0.0,0,1,0,0,0,0,0,1,1,81,0,1,0,1,2,3,3,111.78,110.6622,0.0,61902.13,63938.99,0.942,0
27390,2016,8,33,9,20.5,0,3,3,0.0,0,1,0,0,0,0,0,1,0,199,0,2,0,1,1,6,6,128.7,127.41299999999998,0.0,49233.22,50302.07,0.926,0
13447,2016,9,38,16,16.75,0,1,2,0.0,0,1,0,0,0,0,0,1,0,2,0,0,0,1,1,6,6,169.0,167.31,0.0,55032.96,56803.47,0.92,1
21131,2016,4,18,24,21.75,2,1,2,2.0,0,1,0,0,0,0,0,1,0,57,0,0,0,1,2,1,1,228.6,226.314,0.0,36194.87,36909.33,0.876,1
23616,2016,9,38,13,16.25,0,4,1,0.0,0,1,0,0,0,0,0,1,2,40,0,0,0,1,1,6,6,108.0,106.92,0.0,55032.96,56803.47,0.92,0
10830,2016,8,36,31,17.25,0,1,2,0.0,0,1,0,0,0,0,0,1,0,7,0,2,0,1,1,6,6,107.03,105.9597,0.0,33525.74,34912.48,0.885,0
24985,2016,4,18,29,14.5,1,2,2,2.0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,211.0,208.89,0.0,33525.74,34912.48,0.885,0
37585,2016,1,1,2,17.5,2,1,2,0.0,0,0,0,0,0,0,0,1,2,23,0,0,0,1,2,6,6,109.0,107.91,0.0,36194.87,36909.33,0.876,0
35963,2016,10,43,18,20.75,0,1,3,0.0,0,1,0,0,0,0,0,1,0,50,0,1,0,1,1,3,3,158.4,156.816,0.0,47011.55,47683.79,0.933,0
17154,2016,8,32,1,17.5,1,0,2,0.0,0,1,0,0,0,0,0,1,0,4,0,0,0,1,0,6,6,87.2,86.328,0.0,39179.16,40396.24,0.905,0
26854,2016,8,33,9,19.25,0,2,2,0.0,0,1,0,0,0,0,0,1,0,63,0,2,0,1,1,6,3,144.9,143.451,0.0,40141.59,40833.24,0.898,0
39773,2016,12,51,14,21.5,0,2,1,0.0,0,0,0,2,2,0,0,0,0,2,0,1,0,1,1,6,6,67.0,66.33,0.0,28742.44,29668.86,0.842,0
13769,2016,7,29,15,22.0,0,1,2,0.0,0,1,0,0,0,0,0,1,2,101,0,2,0,1,0,6,6,94.5,93.55499999999999,0.0,61902.13,63938.99,0.942,0
39355,2016,1,4,19,15.25,0,2,1,0.0,0,1,0,0,0,0,0,1,2,36,0,0,0,1,1,6,3,71.0,70.29,0.0,55032.96,56803.47,0.92,0
27775,2016,3,12,16,21.5,2,7,2,1.0,0,1,0,0,0,0,0,1,0,41,0,1,0,1,1,3,3,66.72,66.0528,0.0,28742.44,29668.86,0.842,0
15372,2016,11,48,20,14.25,2,2,2,0.0,0,1,0,0,0,0,0,1,0,217,0,2,0,1,0,6,6,63.75,63.1125,0.0,40141.59,40833.24,0.898,1
35595,2016,11,48,26,16.25,2,1,3,0.0,0,1,0,0,0,0,0,1,1,12,0,2,0,1,1,2,2,180.33,178.5267,0.0,28742.44,29668.86,0.842,1
36658,2016,1,5,27,20.25,0,3,1,0.0,0,1,0,0,0,0,0,1,1,58,0,0,0,1,1,6,6,81.0,80.19,0.0,28742.44,29668.86,0.842,1
15703,2016,7,31,30,17.0,2,5,1,1.0,0,1,0,0,0,0,0,1,0,153,0,1,0,1,1,3,3,101.35,100.33649999999999,0.0,40141.59,40833.24,0.898,0
19637,2016,8,35,23,20.0,1,5,2,0.0,0,1,0,0,0,0,0,1,0,144,0,1,0,1,1,3,3,112.8,111.672,0.0,61902.13,63938.99,0.942,0
22210,2016,1,4,22,18.25,0,0,1,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,6,6,0.0,0.0,0.0,28742.44,29668.86,0.842,0
34466,2016,11,48,26,20.5,0,1,2,0.0,0,0,0,4,4,0,0,1,0,12,0,1,0,1,1,6,6,75.0,74.25,0.0,28742.44,29668.86,0.842,0
35735,2016,2,6,6,15.5,2,2,2,0.0,0,1,0,0,0,0,0,1,0,59,0,0,0,1,1,6,6,62.0,61.38,0.0,28742.44,29668.86,0.842,0
33374,2016,8,33,8,20.0,2,5,2,0.0,0,1,0,0,0,0,0,1,0,165,0,0,0,1,1,6,6,99.45,98.4555,0.0,40141.59,40833.24,0.898,1
26664,2016,8,32,1,16.0,2,5,3,0.0,0,1,0,0,0,0,0,1,0,134,0,0,0,1,1,3,3,132.48,131.15519999999998,0.0,26838.46,26902.53,0.866,1
19505,2016,5,19,2,19.0,1,1,2,0.0,0,1,0,0,0,0,0,1,0,80,0,1,0,1,1,6,6,126.9,125.631,0.0,40141.59,40833.24,0.898,0
19984,2016,5,19,7,15.5,2,2,2,0.0,0,1,0,0,0,0,0,1,0,90,0,0,0,1,1,6,6,119.85,118.6515,0.0,28742.44,29668.86,0.842,0
33877,2016,7,31,25,19.0,1,2,3,0.0,0,1,0,0,0,0,0,1,0,89,0,2,0,1,1,3,3,137.7,136.32299999999998,0.0,41259.0,42509.89,0.918,0
32989,2016,5,23,31,16.75,0,4,2,2.0,0,1,0,0,0,0,0,1,2,77,0,1,0,1,1,1,1,198.9,196.911,0.0,36194.87,36909.33,0.876,0
27326,2016,6,24,6,20.5,1,2,1,0.0,0,1,0,0,0,0,0,1,0,118,0,0,0,1,1,6,3,110.0,108.9,0.0,44929.69,46213.27,0.913,0
39159,2016,3,13,21,14.25,1,3,2,1.0,0,1,0,0,0,0,0,1,0,57,0,2,0,1,1,6,3,108.8,107.712,0.0,33525.74,34912.48,0.885,0
17267,2016,9,36,1,23.25,0,3,1,2.0,0,1,0,0,0,0,0,1,0,30,0,1,0,1,1,1,1,181.8,179.982,0.0,33525.74,34912.48,0.885,0
24794,2016,7,31,24,22.25,2,3,2,0.0,0,1,0,0,0,0,0,1,0,101,0,0,0,1,1,6,6,72.25,71.5275,0.0,28742.44,29668.86,0.842,1
19323,2016,3,13,21,18.75,1,3,2,0.0,0,1,0,0,0,0,0,1,0,74,0,1,0,1,1,3,3,99.45,98.4555,0.0,28742.44,29668.86,0.842,0
34998,2016,8,34,15,23.75,1,5,3,0.0,0,1,0,0,0,0,0,1,0,38,1,2,0,1,1,3,3,177.3,175.52700000000002,0.0,33525.74,34912.48,0.885,0
32310,2016,12,50,10,20.0,1,1,1,0.0,0,1,0,0,0,0,0,1,0,89,0,2,0,1,1,6,6,96.0,95.03999999999999,0.0,36194.87,36909.33,0.876,0
30618,2016,2,8,18,23.75,2,3,2,0.0,0,1,0,0,0,0,0,1,0,62,0,0,0,1,1,5,5,65.66,65.0034,0.0,8710.75,7972.44,0.743,1
27006,2016,2,8,14,19.75,2,1,2,0.0,0,1,0,0,0,0,0,1,0,3,0,0,0,1,1,6,6,82.0,81.17999999999999,0.0,40141.59,40833.24,0.898,0
36282,2016,9,39,19,15.75,2,5,1,0.0,0,1,0,0,0,0,0,1,0,141,0,1,0,1,0,6,6,118.8,117.612,0.0,41259.0,42509.89,0.918,1
30812,2016,8,33,10,18.25,0,1,2,0.0,0,1,0,0,0,0,0,1,0,35,0,1,0,1,0,6,6,125.1,123.84899999999999,0.0,28742.44,29668.86,0.842,1
38519,2016,12,50,4,14.5,2,3,2,0.0,0,1,0,0,0,0,0,1,0,224,0,0,0,1,1,3,3,83.3,82.467,0.0,61902.13,63938.99,0.942,0
17446,2016,10,44,29,17.75,1,1,2,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,6,6,117.04,115.8696,0.0,40141.59,40833.24,0.898,0
34880,2016,11,47,15,20.75,0,3,2,0.0,0,1,0,0,0,0,0,1,0,185,0,0,0,1,1,3,3,95.4,94.446,0.0,36194.87,36909.33,0.876,1
37712,2016,1,5,27,23.0,0,2,1,0.0,0,1,0,1,0,1,45,1,0,137,0,0,0,1,1,6,6,70.0,69.3,1.0,28742.44,29668.86,0.842,1
34882,2016,8,35,23,15.5,2,5,2,0.0,0,1,0,0,0,0,0,1,0,31,0,1,0,1,1,6,6,129.6,128.304,0.0,49233.22,50302.07,0.926,0
10794,2016,12,50,8,23.0,0,3,2,1.0,0,1,0,0,0,0,0,1,0,86,0,0,0,1,1,1,1,174.0,172.26,0.0,33525.74,34912.48,0.885,1
23829,2016,5,20,11,14.5,0,2,1,0.0,0,1,0,0,0,0,0,0,0,9,0,0,0,1,1,3,-1,130.0,128.7,0.0,40141.59,40833.24,0.898,0
32048,2016,10,45,30,19.25,2,2,2,0.0,0,1,0,0,0,0,0,1,0,91,0,1,0,1,0,6,6,61.33,60.716699999999996,0.0,41259.0,42509.89,0.918,0
31293,2016,1,3,15,17.75,0,2,2,0.0,0,1,0,0,0,0,0,1,0,10,0,1,0,1,1,6,6,87.0,86.13,0.0,36194.87,36909.33,0.876,1
33188,2016,11,47,15,23.5,0,4,2,0.0,0,1,0,0,0,0,0,1,0,30,0,1,0,1,1,3,3,96.9,95.93100000000001,0.0,7507.24,7822.97,0.655,1
20315,2016,4,15,7,21.0,0,1,1,0.0,0,1,0,0,0,0,0,1,0,274,0,0,0,1,1,6,6,6.0,5.9399999999999995,1.0,28742.44,29668.86,0.842,1
23269,2016,7,28,7,20.5,0,3,2,0.0,0,1,0,0,0,0,0,1,0,107,0,0,0,1,0,6,6,103.5,102.465,0.0,33525.74,34912.48,0.885,1
19514,2016,11,46,12,15.75,0,1,2,0.0,0,1,0,0,0,0,0,1,0,54,0,0,0,1,1,6,6,72.0,71.28,0.0,28742.44,29668.86,0.842,1
18617,2016,5,23,29,23.75,2,2,2,2.0,0,1,0,0,0,0,0,1,0,15,0,2,0,1,1,1,1,166.6,164.934,0.0,41259.0,42509.89,0.918,0
18152,2016,6,25,14,21.75,0,3,2,0.0,0,1,0,0,0,0,0,1,0,157,0,1,0,1,1,3,3,132.9,131.571,0.0,47011.55,47683.79,0.933,0
28365,2016,5,21,15,16.75,4,9,2,0.0,0,1,0,0,0,0,0,0,4,10,0,0,0,1,1,6,3,129.0,127.71,0.0,16358.39,15813.86,0.757,0
35057,2016,2,6,5,15.75,0,2,2,0.0,0,1,0,0,0,0,0,1,0,29,0,0,0,1,1,6,6,84.65,83.8035,0.0,28742.44,29668.86,0.842,0
19635,2016,9,37,9,19.0,2,2,2,0.0,0,1,0,0,0,0,0,1,0,29,0,3,0,1,1,6,6,144.68,143.2332,0.0,47045.65,48975.0,0.929,0
